District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases,is_imputed,is_reporting_anomaly,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),weather_code (wmo code),climate_data_source,Estimated_Population,Source_Type,cases_per_100k
Nuwara Eliya,2008,18,2008-04-26,2008-05-02,1.0,False,False,35.1,35.1,88.0,96.57142857142856,73.42857142857143,22.085714285714285,16.657142857142855,20.071428571428573,24.75714285714286,17.7,18.77142857142857,53.0,observed,708723,interpolated,0.141098849621079
Nuwara Eliya,2008,19,2008-05-03,2008-05-09,3.0,False,False,20.9,20.9,85.71428571428571,95.42857142857144,71.0,22.485714285714288,16.62857142857143,20.2,25.414285714285715,17.6,18.9,53.0,observed,708723,interpolated,0.4232965488632371
Nuwara Eliya,2008,20,2008-05-10,2008-05-16,0.0,False,False,14.2,14.2,84.0,94.28571428571428,69.85714285714286,22.185714285714287,16.2,19.557142857142857,24.31428571428572,16.728571428571428,18.714285714285715,53.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,21,2008-05-17,2008-05-23,1.0,False,False,29.6,29.6,84.0,94.71428571428572,67.0,22.457142857142856,16.47142857142857,20.071428571428573,25.071428571428573,17.5,18.928571428571427,61.0,observed,708723,interpolated,0.141098849621079
Nuwara Eliya,2008,22,2008-05-24,2008-05-30,1.0,False,False,45.1,45.1,85.57142857142857,95.71428571428572,70.28571428571429,22.52857142857143,15.971428571428572,19.8,25.37142857142857,16.928571428571427,18.52857142857143,61.0,observed,708723,interpolated,0.141098849621079
Nuwara Eliya,2008,23,2008-05-31,2008-06-06,0.0,False,False,72.1,72.1,86.14285714285714,94.0,73.0,21.842857142857145,16.157142857142855,19.185714285714287,23.985714285714288,16.714285714285715,18.25714285714286,61.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,24,2008-06-07,2008-06-13,1.0,False,False,30.8,30.8,84.0,93.57142857142856,68.0,21.81428571428572,16.442857142857143,19.11428571428572,22.914285714285715,17.257142857142856,18.385714285714283,51.0,observed,708723,interpolated,0.141098849621079
Nuwara Eliya,2008,25,2008-06-14,2008-06-20,0.0,False,False,15.3,15.3,80.57142857142857,91.14285714285714,65.28571428571429,21.914285714285715,15.985714285714286,18.82857142857143,23.02857142857143,16.214285714285715,18.485714285714288,51.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,26,2008-06-21,2008-06-27,0.0,False,False,39.6,39.6,83.57142857142857,93.0,70.28571428571429,21.62857142857143,16.257142857142856,18.65714285714285,22.82857142857143,16.6,18.285714285714285,61.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,27,2008-06-28,2008-07-04,0.0,False,False,23.8,23.8,80.0,92.0,63.85714285714285,22.442857142857143,15.8,19.1,24.2,16.071428571428573,18.542857142857144,51.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,28,2008-07-05,2008-07-11,1.0,False,False,20.2,20.2,80.57142857142857,92.0,64.42857142857143,22.042857142857144,16.17142857142857,18.8,23.057142857142857,16.52857142857143,18.514285714285712,53.0,observed,708723,interpolated,0.141098849621079
Nuwara Eliya,2008,29,2008-07-12,2008-07-18,0.0,False,False,74.1,74.1,82.57142857142857,92.57142857142856,67.85714285714286,21.87142857142857,15.94285714285714,18.585714285714285,23.27142857142857,16.1,18.15714285714285,63.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,30,2008-07-19,2008-07-25,1.0,False,False,60.0,60.0,87.14285714285714,95.28571428571428,75.0,21.12857142857143,16.114285714285717,18.357142857142858,22.61428571428572,16.45714285714286,17.857142857142858,61.0,observed,708723,interpolated,0.141098849621079
Nuwara Eliya,2008,31,2008-07-26,2008-08-01,2.0,False,False,34.2,34.2,82.57142857142857,90.57142857142856,70.28571428571429,21.0,15.828571428571427,17.771428571428572,21.87142857142857,15.614285714285714,17.87142857142857,53.0,observed,708723,interpolated,0.2821976992421581
Nuwara Eliya,2008,32,2008-08-02,2008-08-08,2.0,False,False,15.3,15.3,82.14285714285714,93.42857142857144,66.42857142857143,21.857142857142858,15.728571428571428,18.77142857142857,23.142857142857142,15.914285714285716,18.32857142857143,51.0,observed,708723,interpolated,0.2821976992421581
Nuwara Eliya,2008,33,2008-08-09,2008-08-15,0.0,False,False,33.7,33.7,81.85714285714286,90.85714285714286,67.28571428571429,21.714285714285715,16.02857142857143,18.428571428571427,22.914285714285715,16.128571428571426,18.15714285714285,53.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,34,2008-08-16,2008-08-22,1.0,False,False,35.3,35.3,81.71428571428571,93.42857142857144,64.0,22.042857142857144,14.957142857142856,18.67142857142857,24.02857142857143,15.328571428571427,17.985714285714284,53.0,observed,708723,interpolated,0.141098849621079
Nuwara Eliya,2008,35,2008-08-23,2008-08-29,0.0,False,False,125.5,125.5,88.28571428571429,96.57142857142856,71.28571428571429,21.228571428571428,15.328571428571427,18.457142857142856,23.8,15.957142857142856,17.357142857142858,63.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,36,2008-08-30,2008-09-05,0.0,False,False,51.2,51.2,87.85714285714286,96.85714285714286,72.57142857142857,20.714285714285715,15.028571428571428,18.285714285714285,22.357142857142858,15.62857142857143,17.357142857142858,61.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,37,2008-09-06,2008-09-12,0.0,False,False,37.5,37.5,86.14285714285714,94.71428571428572,74.57142857142857,20.87142857142857,15.62857142857143,17.885714285714283,22.17142857142857,15.657142857142857,17.614285714285714,61.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,38,2008-09-13,2008-09-19,2.0,False,False,2.6,2.6,80.0,95.28571428571428,60.85714285714285,22.485714285714288,14.742857142857144,18.9,24.185714285714287,15.1,18.214285714285715,3.0,observed,708723,interpolated,0.2821976992421581
Nuwara Eliya,2008,39,2008-09-20,2008-09-26,0.0,False,False,8.0,8.0,78.28571428571429,94.71428571428572,56.71428571428572,23.02857142857143,14.785714285714286,19.17142857142857,25.071428571428573,15.285714285714286,18.414285714285715,51.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,40,2008-09-27,2008-10-03,0.0,False,False,8.6,8.6,73.28571428571429,93.28571428571428,50.285714285714285,23.17142857142857,14.457142857142856,19.12857142857143,25.071428571428573,14.814285714285717,18.457142857142856,51.0,observed,708723,interpolated,0.0
Nuwara Eliya,2008,41,2008-10-04,2008-10-10,1.0,False,False,92.6,92.6,86.0,97.42857142857144,65.57142857142857,21.585714285714285,15.014285714285714,19.185714285714287,24.842857142857145,16.3,17.557142857142857,63.0,observed,708723,interpolated,0.141098849621079
Nuwara Eliya,2008,42,2008-10-11,2008-10-17,2.0,False,False,157.3,157.3,91.42857142857144,98.85714285714286,75.0,21.342857142857145,15.714285714285714,19.357142857142858,24.1,17.228571428571428,17.6,63.0,observed,708723,interpolated,0.2821976992421581
